"area_code","area_name","area_type","date","covid_occupied_mv_beds","hospital_cases","new_admissions","dataset"
"K02000001","United Kingdom","overview",2020-04-01,NA,13637,3565,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-02,1813,13875,3286,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-03,2120,15546,2931,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-04,2309,17502,2922,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-05,2469,18855,2916,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-06,2644,19493,3047,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-07,2864,20234,3150,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-08,2967,20740,2967,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-09,2963,21005,2629,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-10,3228,21280,2464,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-11,3274,21254,2163,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-12,3301,21687,2066,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-13,3277,21308,2163,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-14,3234,21281,2089,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-15,3228,20582,1880,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-16,3222,20389,2013,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-17,3162,19330,1967,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-18,3247,19456,1629,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-19,3176,19574,1658,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-20,3130,19331,1734,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-21,3036,19139,1713,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-22,2964,18533,1530,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-23,2867,17867,1514,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-24,2703,17063,1525,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-25,2702,16604,1253,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-26,2580,16555,1355,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-27,2460,16662,1539,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-28,2353,15877,1519,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-29,2286,15521,1488,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-04-30,2224,15164,1443,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-01,2178,14723,1263,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-02,2068,14380,1181,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-03,2009,14188,1188,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-04,1936,14097,1249,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-05,1874,13723,1146,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-06,1802,13148,1206,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-07,1685,12626,1166,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-08,1642,12053,910,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-09,1585,12015,944,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-10,1538,11727,916,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-11,1485,11967,1029,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-12,1414,11591,984,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-13,1342,11342,967,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-14,1314,10921,910,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-15,1337,10691,871,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-16,1234,10238,814,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-17,1196,10199,793,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-18,1141,10231,849,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-19,1106,10013,882,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-20,1034,9563,851,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-21,1008,9293,843,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-22,964,9184,741,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-23,928,8814,643,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-24,886,8814,588,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-25,863,8836,604,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-26,847,8732,699,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-27,783,8220,713,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-28,751,7907,702,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-29,719,7586,615,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-30,704,7268,568,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-05-31,679,7238,529,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-01,652,7248,604,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-02,636,7087,668,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-03,602,6815,634,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-04,571,6580,567,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-05,554,6379,475,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-06,540,6149,408,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-07,515,5944,407,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-08,509,5931,413,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-09,491,5736,496,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-10,439,5475,512,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-11,390,5179,446,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-12,393,5090,394,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-13,390,4941,388,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-14,393,4908,366,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-15,385,4870,445,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-16,378,4863,456,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-17,357,4719,433,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-18,352,4560,406,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-19,330,4414,337,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-20,346,4252,257,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-21,310,4222,289,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-22,340,4281,397,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-23,311,4134,363,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-24,316,4030,370,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-25,276,3850,325,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-26,268,3620,339,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-27,270,3544,287,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-28,270,3557,210,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-29,262,3748,223,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-06-30,279,3383,298,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-01,259,3198,269,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-02,239,3079,217,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-03,231,2942,214,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-04,221,2802,205,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-05,217,2741,197,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-06,209,2699,205,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-07,197,2598,215,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-08,185,2454,210,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-09,188,2345,215,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-10,191,2244,175,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-11,168,2119,178,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-12,159,2101,114,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-13,162,2113,189,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-14,145,1993,187,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-15,153,1974,166,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-16,142,1829,168,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-17,143,1804,144,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-18,137,1776,105,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-19,131,1742,126,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-20,129,1734,132,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-21,137,1634,127,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-22,110,1747,158,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-23,111,1538,203,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-24,104,1453,158,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-25,93,1401,120,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-26,92,1383,110,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-27,97,1370,133,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-28,93,1369,119,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-29,87,1350,132,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-30,84,1314,133,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-07-31,86,1266,116,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-01,92,1290,128,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-02,85,1254,95,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-03,77,1251,110,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-04,76,1216,130,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-05,73,1200,142,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-06,69,1155,102,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-07,67,1094,117,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-08,62,1027,141,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-09,65,983,108,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-10,70,1087,89,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-11,73,1039,114,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-12,80,1004,103,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-13,75,1008,131,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-14,73,995,104,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-15,76,974,98,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-16,78,979,81,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-17,73,982,99,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-18,73,953,133,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-19,70,924,119,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-20,76,909,98,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-21,72,888,110,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-22,71,943,74,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-23,72,870,75,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-24,68,876,95,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-25,68,844,122,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-26,64,829,134,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-27,71,840,153,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-28,60,818,138,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-29,66,833,111,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-30,68,831,77,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-08-31,71,854,91,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-01,82,861,136,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-02,81,803,147,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-03,76,817,147,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-04,69,818,155,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-05,67,812,131,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-06,69,817,139,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-07,77,902,149,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-08,80,894,190,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-09,80,924,204,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-10,78,944,221,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-11,143,770,232,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-12,86,812,219,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-13,92,843,226,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-14,105,982,260,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-15,115,1066,272,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-16,124,1106,287,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-17,127,1162,266,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-18,138,1221,263,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-19,144,1300,261,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-20,165,1398,290,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-21,181,1558,373,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-22,211,1636,353,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-23,228,1730,426,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-24,243,1846,425,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-25,262,2020,383,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-26,261,2033,351,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-27,276,2188,344,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-28,297,2399,446,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-29,314,2420,442,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-09-30,333,2530,452,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-01,341,2592,529,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-02,369,2723,531,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-03,369,2867,534,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-04,369,3056,634,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-05,393,3370,631,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-06,410,3642,726,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-07,442,3893,696,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-08,436,4085,717,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-09,440,4170,711,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-10,469,4358,724,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-11,477,4670,824,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-12,507,4959,889,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-13,516,5293,1032,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-14,563,5598,990,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-15,581,5933,1048,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-16,592,6296,925,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-17,614,6545,1032,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-18,630,6829,1092,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-19,658,7334,1108,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-20,698,7852,1195,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-21,712,8132,1264,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-22,708,8311,1287,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-23,744,8886,1299,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-24,788,9262,1263,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-25,828,9786,1427,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-26,853,10108,1541,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-27,903,10938,1500,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-28,957,11434,1494,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-29,974,11583,1592,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-30,979,11788,1387,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-10-31,1003,12310,1462,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-01,979,12230,1498,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-02,1075,13105,1576,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-03,1144,13749,1529,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-04,1193,13817,1691,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-05,1183,13796,1592,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-06,1187,13958,1418,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-07,1207,14314,1560,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-08,1232,14546,1693,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-09,1271,15141,1768,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-10,1219,14964,1857,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-11,1268,15666,1973,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-12,1275,15879,1917,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-13,1355,16236,1651,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-14,1365,16299,1617,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-15,1397,16864,1675,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-16,1391,17313,1772,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-17,1420,17439,1720,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-18,1430,17486,1790,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-19,1426,17459,1688,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-20,1422,17184,1554,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-21,1447,17063,1462,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-22,1454,17264,1492,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-23,1487,17681,1589,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-24,1489,17424,1500,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-25,1480,17132,1614,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-26,1456,16762,1427,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-27,1417,16571,1280,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-11-28,1378,15985,1222,"PHE_dashboard"
